gene_id	AGI_LocusCode
1005715315	AT1G08985
2036023	AT1G08990
2035988	AT1G09000
2036093	AT1G09010
2036078	AT1G09020
4515100516	AT1G09026
2036063	AT1G09030
2036058	AT1G09040
2036018	AT1G09050
2036013	AT1G09060
1006229837	AT1G09060
1009021037	AT1G09060
2036003	AT1G09070
2035993	AT1G09080
6530296106	AT1G09080
1006229838	AT1G09090
2036103	AT1G09090
2036098	AT1G09100
1005715311	AT1G09110
1009021063	AT1G09130
6530296107	AT1G09130
2036043	AT1G09130
2195345	AT1G09140
1009021064	AT1G09140
2195335	AT1G09150
3691776	AT1G09155
1009021324	AT1G09157
1005715263	AT1G09160
2195330	AT1G09160
2195315	AT1G09170
4515100517	AT1G09176
2195305	AT1G09180
2195295	AT1G09190
4515100518	AT1G09195
6530296108	AT1G09195
2195340	AT1G09200
2195325	AT1G09210
2195320	AT1G09220
2195310	AT1G09230
2195300	AT1G09240
1005715262	AT1G09245
2195290	AT1G09250
2195280	AT1G09260
2195350	AT1G09270
1005715265	AT1G09270
1009021071	AT1G09270
2195285	AT1G09280
3435310	AT1G09290
2203037	AT1G09300
4515100519	AT1G09300
2203042	AT1G09310
2203017	AT1G09320
2203022	AT1G09330
2203027	AT1G09340
2012319	AT1G09350
2012359	AT1G09360
2012364	AT1G09370
2012254	AT1G09380
2012269	AT1G09390
2012284	AT1G09400
2012294	AT1G09410
3686849	AT1G09415
6530296109	AT1G09420
2012304	AT1G09420
4515100520	AT1G09421
2012309	AT1G09430
2012324	AT1G09440
2012339	AT1G09450
2012354	AT1G09460
2012369	AT1G09470
6530296110	AT1G09470
2012249	AT1G09480
504954163	AT1G09483
504954164	AT1G09486
4515100521	AT1G09490
2012264	AT1G09490
2012279	AT1G09500
1005715686	AT1G09500
1009021069	AT1G09500
2012314	AT1G09510
2012329	AT1G09520
2012344	AT1G09530
1005715685	AT1G09530
2012374	AT1G09540
2012244	AT1G09550
2012259	AT1G09560
2012299	AT1G09570
4515100522	AT1G09570
3686838	AT1G09575
2012334	AT1G09580
2012274	AT1G09590
2012289	AT1G09600
2012349	AT1G09610
2012239	AT1G09620
4010711706	AT1G09625
2024275	AT1G09630
2024310	AT1G09640
6530296111	AT1G09640
504954126	AT1G09645
2024436	AT1G09650
2024325	AT1G09660
1006229690	AT1G09660
504954125	AT1G09665
2024366	AT1G09680
2024386	AT1G09690
2024406	AT1G09700
2024265	AT1G09710
6530296112	AT1G09710
2024270	AT1G09720
2024280	AT1G09730
6530296113	AT1G09730
2024290	AT1G09740
2024305	AT1G09750
2024315	AT1G09760
2024335	AT1G09770
2024356	AT1G09780
2024376	AT1G09790
6530296114	AT1G09794
3688896	AT1G09795
2024396	AT1G09800
2024285	AT1G09810
504954124	AT1G09812
3688902	AT1G09815
2024300	AT1G09820
2024320	AT1G09830
2024340	AT1G09840
1005715556	AT1G09840
1006229689	AT1G09840
1009021251	AT1G09840
4010711707	AT1G09840
4010711708	AT1G09840
2024361	AT1G09850
2024381	AT1G09860
2024401	AT1G09870
2024416	AT1G09880
2024426	AT1G09890
2024295	AT1G09900
2024330	AT1G09910
2024350	AT1G09920
2024371	AT1G09930
1005715555	AT1G09932
4010711709	AT1G09932
504954123	AT1G09935
2024391	AT1G09940
2024411	AT1G09950
2024421	AT1G09960
2024431	AT1G09970
1005715557	AT1G09970
4010711710	AT1G09980
3435161	AT1G09980
504954003	AT1G09995
2201940	AT1G10000
2201870	AT1G10010
2201880	AT1G10020
2201890	AT1G10030
2201900	AT1G10040
1009021197	AT1G10040
2201910	AT1G10050
2201930	AT1G10060
1005715155	AT1G10060
4515100523	AT1G10060
1009021199	AT1G10070
1009021200	AT1G10070
2201920	AT1G10070
2201875	AT1G10090
1005715156	AT1G10095
2201885	AT1G10100
2201895	AT1G10110
2201905	AT1G10120
2201915	AT1G10130
2012832	AT1G10140
2012802	AT1G10150
504954161	AT1G10155
2012737	AT1G10160
2012752	AT1G10170
2012767	AT1G10180
2012782	AT1G10190
2012797	AT1G10200
2012807	AT1G10210
1009021201	AT1G10210
5019473881	AT1G10220
2012817	AT1G10220
2012822	AT1G10230
2012827	AT1G10240
2012837	AT1G10250
2012852	AT1G10260
2012867	AT1G10270
2012747	AT1G10280
2012762	AT1G10290
2012777	AT1G10300
2012792	AT1G10310
2012842	AT1G10320
2012857	AT1G10330
2012872	AT1G10340
1005715681	AT1G10340
2012742	AT1G10350
2012757	AT1G10360
2012772	AT1G10370
2012862	AT1G10380
3686976	AT1G10385
1009021190	AT1G10390
2012787	AT1G10390
2012812	AT1G10400
2012847	AT1G10410
1009021334	AT1G10417
5019473882	AT1G10419
2194625	AT1G10430
1005715268	AT1G10440
2194558	AT1G10450
504954026	AT1G10455
2194568	AT1G10460
2194583	AT1G10470
2194598	AT1G10480
2194578	AT1G10490
2194593	AT1G10500
2194603	AT1G10510
2194609	AT1G10520
3691699	AT1G10522
4010711711	AT1G10522
2194615	AT1G10530
4515100524	AT1G10538
2194630	AT1G10540
2194553	AT1G10550
2194563	AT1G10560
2194573	AT1G10570
1006229864	AT1G10570
2194588	AT1G10580
3691705	AT1G10585
4515100525	AT1G10586
4515100526	AT1G10586
4010711712	AT1G10588
4010711713	AT1G10588
1005715269	AT1G10590
1005715270	AT1G10590
3434992	AT1G10590
3435000	AT1G10600
1009021191	AT1G10600
4010711714	AT1G10600
3434996	AT1G10610
2019937	AT1G10620
2019947	AT1G10630
2019962	AT1G10640
2019982	AT1G10650
4515100527	AT1G10650
4515100528	AT1G10652
4010711715	AT1G10657
4010711716	AT1G10657
4515100529	AT1G10657
4515100530	AT1G10657
1006229666	AT1G10660
1006229667	AT1G10660
1006229668	AT1G10660
2019927	AT1G10660
2019942	AT1G10670
1005715580	AT1G10670
6530296115	AT1G10670
6530296116	AT1G10670
2019957	AT1G10680
4515100531	AT1G10682
3688637	AT1G10690
3691900	AT1G10700
4010711717	AT1G10705
3691906	AT1G10710
4010711718	AT1G10710
4010711719	AT1G10717
3688649	AT1G10720
3688631	AT1G10730
3688627	AT1G10740
1006229669	AT1G10740
6530296117	AT1G10740
6530296118	AT1G10740
4010711720	AT1G10745
4010711721	AT1G10747
3688623	AT1G10750
3688643	AT1G10760
3691923	AT1G10770
3691911	AT1G10780
3691915	AT1G10790
3691919	AT1G10800
2196445	AT1G10810
2196479	AT1G10820
1006229877	AT1G10820
4515100532	AT1G10830
2196474	AT1G10830
2196468	AT1G10840
1006229876	AT1G10840
3433074	AT1G10850
4010711722	AT1G10865
4515100533	AT1G10865
2197358	AT1G10870
2197353	AT1G10880
2197463	AT1G10890
2197453	AT1G10900
2197423	AT1G10910
2197408	AT1G10920
4515100534	AT1G10920
2197393	AT1G10930
2197378	AT1G10940
1009021216	AT1G10940
2197363	AT1G10950
2197348	AT1G10960
2197458	AT1G10970
2197448	AT1G10980
2197338	AT1G10990
1005715224	AT1G10990
2197438	AT1G11000
1005715222	AT1G11010
2197433	AT1G11020
1005715223	AT1G11030
2197428	AT1G11040
2197413	AT1G11050
1009021353	AT1G11055
2197398	AT1G11060
2197418	AT1G11070
2197383	AT1G11080
6530296119	AT1G11080
2197368	AT1G11090
2197343	AT1G11100
6530296120	AT1G11100
2197403	AT1G11110
4515100535	AT1G11112
5019473883	AT1G11120
2197388	AT1G11120
6530296121	AT1G11125
3435189	AT1G11130
504954001	AT1G11145
2826776	AT1G11150
2202128	AT1G11160
2202123	AT1G11170
1006229941	AT1G11170
4515100536	AT1G11175
6530296122	AT1G11180
2202118	AT1G11180
4010711723	AT1G11185
2202113	AT1G11190
2202103	AT1G11200
2202093	AT1G11210
2202078	AT1G11220
2202108	AT1G11230
6530296123	AT1G11230
2202058	AT1G11240
2202048	AT1G11250
2202043	AT1G11260
2826782	AT1G11265
2202098	AT1G11270
1006229939	AT1G11270
1006229940	AT1G11270
1005715153	AT1G11280
1005715154	AT1G11280
1009021225	AT1G11280
2202088	AT1G11280
2202073	AT1G11290
2202068	AT1G11300
2202063	AT1G11310
4515100537	AT1G11310
2202133	AT1G11320
2202053	AT1G11330
6530296124	AT1G11330
2200110	AT1G11340
2200150	AT1G11350
2200035	AT1G11360
1005715181	AT1G11360
5019473884	AT1G11360
6530296125	AT1G11360
4515100538	AT1G11362
2200155	AT1G11370
2200080	AT1G11380
2200095	AT1G11390
2200115	AT1G11400
1005715182	AT1G11400
1009021222	AT1G11400
2200135	AT1G11410
2200145	AT1G11420
2200130	AT1G11430
2200050	AT1G11440
2200055	AT1G11450
4010711724	AT1G11450
2200040	AT1G11460
2200045	AT1G11470
2823923	AT1G11475
2200090	AT1G11480
4010711725	AT1G11480
4515100539	AT1G11482
2200100	AT1G11490
2200070	AT1G11500
2200105	AT1G11510
2200125	AT1G11520
2200140	AT1G11530
2200060	AT1G11540
2823918	AT1G11545
1005715180	AT1G11550
2200085	AT1G11560
2200065	AT1G11570
5019473885	AT1G11570
4010711726	AT1G11572
2200075	AT1G11580
2200120	AT1G11590
4010711727	AT1G11592
4010711728	AT1G11592
5019473886	AT1G11593
2823928	AT1G11595
2027411	AT1G11600
4515100540	AT1G11608
6530296126	AT1G11610
2027406	AT1G11610
2027396	AT1G11620
2027386	AT1G11630
1005715497	AT1G11640
1005715501	AT1G11650
2027371	AT1G11650
504954106	AT1G11655
2027336	AT1G11660
2027321	AT1G11670
2027311	AT1G11680
4515100541	AT1G11684
2027401	AT1G11690
2027391	AT1G11700
2027381	AT1G11710
2027366	AT1G11720
6530296127	AT1G11720
2027351	AT1G11730
4010711730	AT1G11735
2027341	AT1G11740
2027326	AT1G11750
6530296128	AT1G11750
4010711731	AT1G11755
2027376	AT1G11760
1005715498	AT1G11765
2027361	AT1G11770
2027346	AT1G11780
4010711732	AT1G11785
1009021109	AT1G11790
2027331	AT1G11790
2027416	AT1G11800
1005715500	AT1G11803
1005715499	AT1G11806
2027356	AT1G11810
3433714	AT1G11820
6530296129	AT1G11820
1005715730	AT1G11840
1005715731	AT1G11840
1009021113	AT1G11840
1009021114	AT1G11840
6530296130	AT1G11840
2008929	AT1G11840
2008914	AT1G11850
1005715725	AT1G11850
4010711733	AT1G11850
4010711734	AT1G11850
1005715727	AT1G11860
6530296131	AT1G11860
2008899	AT1G11860
2008864	AT1G11870
1005715728	AT1G11870
1006229540	AT1G11870
2008969	AT1G11880
2008959	AT1G11890
2008954	AT1G11900
1005715724	AT1G11905
5019473887	AT1G11905
2008939	AT1G11910
3686300	AT1G11915
2008924	AT1G11920
504954171	AT1G11925
1005715729	AT1G11930
2008909	AT1G11930
2008889	AT1G11940
2008874	AT1G11950
2008859	AT1G11960
2008849	AT1G11970
2008949	AT1G11980
2008934	AT1G11990
2008919	AT1G12000
2008904	AT1G12010
1009021356	AT1G12013
1005715723	AT1G12015
2008884	AT1G12020
2008869	AT1G12030
2008894	AT1G12040
2008844	AT1G12050
2008839	AT1G12060
1009021400	AT1G12064
2008964	AT1G12070
3435177	AT1G12080
1005715726	AT1G12080
3435173	AT1G12090
3435165	AT1G12100
3435169	AT1G12110
2201955	AT1G12120
2201980	AT1G12130
2201970	AT1G12140
4010711735	AT1G12140
2201960	AT1G12150
2202037	AT1G12160
2202022	AT1G12170
2202011	AT1G12180
2202001	AT1G12190
2201990	AT1G12200
2201985	AT1G12210
4515100542	AT1G12211
6530296132	AT1G12220
2201995	AT1G12220
2202006	AT1G12230
6530296133	AT1G12230
2201965	AT1G12240
1009021375	AT1G12244
4010711736	AT1G12250
2202032	AT1G12250
2202027	AT1G12260
2034619	AT1G12270
2034769	AT1G12280
2034764	AT1G12290
5019473888	AT1G12290
4515100543	AT1G12294
2034759	AT1G12300
2034634	AT1G12310
2034644	AT1G12320
2034744	AT1G12330
2034654	AT1G12340
2034689	AT1G12350
2034669	AT1G12360
2034674	AT1G12370
1005715334	AT1G12370
2034694	AT1G12380
2034659	AT1G12390
2034684	AT1G12400
2034624	AT1G12410
4515100544	AT1G12411
2034629	AT1G12420
4515100545	AT1G12423
6530296134	AT1G12430
2034639	AT1G12430
2034649	AT1G12440
1005715335	AT1G12440
2034709	AT1G12450
4515100546	AT1G12451
2034724	AT1G12460
3434312	AT1G12470
3434292	AT1G12480
3434304	AT1G12490
3434316	AT1G12500
1005715333	AT1G12510
1009021090	AT1G12520
1009021091	AT1G12520
3434308	AT1G12520
3434328	AT1G12530
3434324	AT1G12540
3434284	AT1G12550
3434288	AT1G12560
3434296	AT1G12570
3434300	AT1G12580
1005715267	AT1G12590
3434320	AT1G12600
2195051	AT1G12610
2195046	AT1G12620
2195061	AT1G12630
2195071	AT1G12640
2195081	AT1G12650
1009021168	AT1G12650
4010711737	AT1G12650
4010711738	AT1G12650
2195087	AT1G12660
4010711739	AT1G12663
4010711740	AT1G12665
4010711741	AT1G12667
4010711742	AT1G12669
2195021	AT1G12670
4010711743	AT1G12672
6530296135	AT1G12672
2195036	AT1G12680
2195102	AT1G12700
2195041	AT1G12710
2195056	AT1G12720
504954022	AT1G12725
1006229868	AT1G12730
2195092	AT1G12730
2195097	AT1G12740
6530296136	AT1G12740
4010711744	AT1G12750
6530296137	AT1G12750
2195066	AT1G12750
2195076	AT1G12760
1009021169	AT1G12760
3433194	AT1G12770
1009021392	AT1G12775
2010370	AT1G12780
2010320	AT1G12790
2010335	AT1G12800
1006229556	AT1G12805
5019473889	AT1G12810
2010350	AT1G12810
2010365	AT1G12820
2010375	AT1G12830
2010385	AT1G12840
3686501	AT1G12845
2010395	AT1G12850
6530296138	AT1G12855
2010310	AT1G12860
2010315	AT1G12870
2010330	AT1G12880
2010345	AT1G12890
2010360	AT1G12900
4010711745	AT1G12900
4515100547	AT1G12900
6530296139	AT1G12900
2010355	AT1G12910
2010340	AT1G12920
2010380	AT1G12930
1006229555	AT1G12935
4515100548	AT1G12938
2010390	AT1G12940
2010400	AT1G12950
2010405	AT1G12960
2010325	AT1G12970
2031889	AT1G12980
2031799	AT1G12990
2031904	AT1G13000
1009021161	AT1G13000
1005715372	AT1G13010
2031794	AT1G13020
2031809	AT1G13030
2031824	AT1G13040
2031839	AT1G13050
5019473890	AT1G13050
6530296140	AT1G13060
2031854	AT1G13060
2031864	AT1G13070
2031899	AT1G13080
1005715374	AT1G13080
2031914	AT1G13090
2031804	AT1G13100
2031819	AT1G13110
2031834	AT1G13120
2031849	AT1G13130
2031869	AT1G13140
6530296141	AT1G13140
504954076	AT1G13145
2031884	AT1G13150
2031894	AT1G13160
2031909	AT1G13170
6530296142	AT1G13170
2031814	AT1G13180
2031829	AT1G13190
3690461	AT1G13195
4515100549	AT1G13195
2031844	AT1G13200
2031859	AT1G13210
2031874	AT1G13220
1005027869	AT1G13220
2031879	AT1G13230
1005715373	AT1G13240
504953955	AT1G13245
2205313	AT1G13250
2205318	AT1G13260
2205328	AT1G13270
1006229978	AT1G13270
2205348	AT1G13280
2205333	AT1G13290
2205338	AT1G13300
2205343	AT1G13310
2205353	AT1G13320
1009021138	AT1G13320
6530296143	AT1G13320
2205358	AT1G13330
3435810	AT1G13340
3435842	AT1G13350
6530296144	AT1G13350
6530296145	AT1G13360
6530296146	AT1G13360
2205323	AT1G13360
3435850	AT1G13370
3435862	AT1G13380
3435818	AT1G13390
1005715099	AT1G13390
3435830	AT1G13400
3435826	AT1G13410
3435838	AT1G13420
3435854	AT1G13430
3435846	AT1G13440
4010711746	AT1G13440
4010711747	AT1G13448
1009021054	AT1G13450
4515100550	AT1G13450
3435834	AT1G13450
3435858	AT1G13460
1006229554	AT1G13460
3435814	AT1G13470
3435822	AT1G13480
5019473891	AT1G13485
2009956	AT1G13490
2009971	AT1G13500
2009986	AT1G13510
2010001	AT1G13520
2010016	AT1G13530
2009976	AT1G13540
2009961	AT1G13550
2009946	AT1G13560
1006229553	AT1G13560
2010031	AT1G13570
2010021	AT1G13580
1009021057	AT1G13580
6530296147	AT1G13580
3433556	AT1G13590
3433560	AT1G13600
1009021332	AT1G13605
1009021322	AT1G13607
1009021348	AT1G13608
1009021409	AT1G13609
6530296148	AT1G13609
1009021059	AT1G13610
3433564	AT1G13610
3433568	AT1G13620
2009996	AT1G13630
6530296149	AT1G13630
1006229681	AT1G13635
6530296150	AT1G13635
2023864	AT1G13640
2023874	AT1G13650
1005715563	AT1G13650
2825086	AT1G13660
2023891	AT1G13670
2023897	AT1G13680
2023902	AT1G13690
2023841	AT1G13700
2023847	AT1G13710
1005715562	AT1G13720
2023853	AT1G13730
2023859	AT1G13740
2023869	AT1G13750
1009021363	AT1G13755
2023879	AT1G13760
2023884	AT1G13770
4515100551	AT1G13770
2014858	AT1G13780
2014753	AT1G13790
2014758	AT1G13800
2014873	AT1G13810
2014773	AT1G13820
2014828	AT1G13830
1005715658	AT1G13840
1005715657	AT1G13850
1005715660	AT1G13860
1005715661	AT1G13860
1006229588	AT1G13860
2014788	AT1G13860
2014803	AT1G13870
2014878	AT1G13880
2014823	AT1G13890
2014838	AT1G13900
2014853	AT1G13910
3434652	AT1G13920
3434612	AT1G13930
6530296151	AT1G13930
6530296152	AT1G13930
3434596	AT1G13940
3434600	AT1G13950
3434604	AT1G13960
1005715659	AT1G13960
3434628	AT1G13970
3434624	AT1G13980
6530296153	AT1G13980
5019473892	AT1G13990
5019473893	AT1G13990
3434620	AT1G13990
3434636	AT1G14000
3434648	AT1G14010
3434608	AT1G14020
3434616	AT1G14030
3434656	AT1G14040
4515100552	AT1G14048
1005715320	AT1G14060
3434632	AT1G14070
4515100553	AT1G14071
3434640	AT1G14080
2035795	AT1G14090
4010711748	AT1G14100
2035823	AT1G14110
2035847	AT1G14120
2035858	AT1G14130
2035768	AT1G14140
2035774	AT1G14150
1006229829	AT1G14150
2035790	AT1G14160
2035806	AT1G14170
1009021084	AT1G14170
4515100554	AT1G14170
1006227815	AT1G14180
2035818	AT1G14180
1009021327	AT1G14182
3691255	AT1G14185
2035829	AT1G14190
2035842	AT1G14200
504954065	AT1G14205
2035864	AT1G14210
2035870	AT1G14220
4515100555	AT1G14225
2035780	AT1G14230
2035785	AT1G14240
1006229828	AT1G14240
1009021083	AT1G14240
4515100556	AT1G14240
3434644	AT1G14250
2012476	AT1G14260
1005715683	AT1G14260
1006229577	AT1G14270
4010711749	AT1G14270
4515100557	AT1G14270
2012486	AT1G14270
2012501	AT1G14280
2012511	AT1G14290
2012526	AT1G14300
6530296154	AT1G14300
2012616	AT1G14310
4515100558	AT1G14315
5019473894	AT1G14315
4010711750	AT1G14320
2012611	AT1G14320
2012546	AT1G14330
2012566	AT1G14340
3686912	AT1G14345
4010711751	AT1G14350
2012586	AT1G14350
2012481	AT1G14360
2012491	AT1G14370
2012506	AT1G14380
1006229575	AT1G14380
1009021065	AT1G14380
2012521	AT1G14390
2012621	AT1G14400
1006229578	AT1G14400
2012541	AT1G14410
2012561	AT1G14420
2012581	AT1G14430
2012601	AT1G14440
1006229576	AT1G14440
2012591	AT1G14450
4515100559	AT1G14455
2012496	AT1G14460
2012516	AT1G14470
2012531	AT1G14480
6530296155	AT1G14480
2012536	AT1G14490
2012556	AT1G14500
2012576	AT1G14510
4010711752	AT1G14518
5019473895	AT1G14520
3435702	AT1G14520
3435694	AT1G14530
1005715682	AT1G14530
3435710	AT1G14540
4515100560	AT1G14549
3435718	AT1G14550
2204512	AT1G14560
2204496	AT1G14570
1006229969	AT1G14570
4010711753	AT1G14570
4010711754	AT1G14570
6530296156	AT1G14580
2204502	AT1G14580
2204507	AT1G14590
2204517	AT1G14600
2204542	AT1G14610
2204532	AT1G14620
5019473896	AT1G14620
2204537	AT1G14630
2204522	AT1G14640
5019473897	AT1G14642
4515100561	AT1G14650
2204527	AT1G14650
3435698	AT1G14660
6530296157	AT1G14660
3435722	AT1G14670
3435706	AT1G14680
3435714	AT1G14685
1005715116	AT1G14685
1006229518	AT1G14685
504954180	AT1G14686
3685865	AT1G14687
4515100562	AT1G14688
4010711755	AT1G14690
2006736	AT1G14690
2006741	AT1G14700
4010711756	AT1G14700
1005715753	AT1G14710
2006716	AT1G14710
2006856	AT1G14720
2006751	AT1G14730
2006836	AT1G14740
2006826	AT1G14750
4010711757	AT1G14750
1009021386	AT1G14755
5019473898	AT1G14760
5019473899	AT1G14760
2006781	AT1G14760
2006791	AT1G14770
1006229517	AT1G14770
2006806	AT1G14780
2006821	AT1G14790
2006846	AT1G14800
2006866	AT1G14810
2006731	AT1G14820
1006229515	AT1G14820
1006229516	AT1G14820
2006776	AT1G14830
2006786	AT1G14840
6530296158	AT1G14840
2006801	AT1G14850
2006816	AT1G14860
2006771	AT1G14870
2006766	AT1G14880
2006841	AT1G14890
2006861	AT1G14900
2006726	AT1G14910
2006746	AT1G14920
2006756	AT1G14930
2006796	AT1G14940
6530296159	AT1G14940
2006811	AT1G14950
2006831	AT1G14960
3433128	AT1G14970
2196188	AT1G14980
2196193	AT1G14990
6530296160	AT1G14990
2196198	AT1G15000
6530296161	AT1G15002
2196203	AT1G15010
4515100563	AT1G15015
1005715253	AT1G15020
2196208	AT1G15020
2196213	AT1G15030
1005715251	AT1G15040
1005715252	AT1G15040
2823459	AT1G15045
2196183	AT1G15050
3434891	AT1G15060
2037757	AT1G15080
1005715278	AT1G15090
2037682	AT1G15100
2037787	AT1G15110
4010711758	AT1G15110
5019473900	AT1G15120
2037837	AT1G15120
504954041	AT1G15125
2037692	AT1G15130
2037707	AT1G15140
1006229857	AT1G15140
1006229858	AT1G15140
2037722	AT1G15150
2037847	AT1G15160
504954040	AT1G15165
2037857	AT1G15170
4010711759	AT1G15175
4515100564	AT1G15180
2037867	AT1G15180
2037872	AT1G15190
2037687	AT1G15200
6530296162	AT1G15200
6530296163	AT1G15200
6530296164	AT1G15200
2037702	AT1G15210
1005715280	AT1G15215
1005715281	AT1G15215
1009021241	AT1G15215
1006229856	AT1G15220
2037717	AT1G15220
2037747	AT1G15230
2037752	AT1G15240
5019473901	AT1G15240
6530296165	AT1G15240
2037832	AT1G15250
2037762	AT1G15260
2037767	AT1G15270
2037772	AT1G15280
1005715284	AT1G15280
2037782	AT1G15290
2037792	AT1G15300
2037802	AT1G15310
2037812	AT1G15320
4515100565	AT1G15320
2037852	AT1G15330
2037862	AT1G15340
6530296166	AT1G15340
1005715282	AT1G15350
1005715283	AT1G15350
2037877	AT1G15350
2037697	AT1G15360
2037712	AT1G15370
2037727	AT1G15380
1009021242	AT1G15380
1005715279	AT1G15385
2037732	AT1G15390
2037737	AT1G15400
1005715285	AT1G15400
4010711760	AT1G15400
4010711761	AT1G15405
3434863	AT1G15410
3434859	AT1G15415
1005715245	AT1G15420
1006229881	AT1G15430
3434867	AT1G15430
3434871	AT1G15440
1006229882	AT1G15440
1005715243	AT1G15450
3434875	AT1G15460
3434879	AT1G15470
3434883	AT1G15480
3434887	AT1G15490
2196587	AT1G15500
2196582	AT1G15510
2196592	AT1G15520
2196607	AT1G15530
2196617	AT1G15540
2196622	AT1G15550
2196627	AT1G15560
2196562	AT1G15570
2196572	AT1G15580
2196632	AT1G15590
6530296167	AT1G15590
2196597	AT1G15600
2196612	AT1G15610
6530296168	AT1G15610
2196557	AT1G15620
2196552	AT1G15630
2196567	AT1G15640
1005715244	AT1G15650
2196577	AT1G15660
2036118	AT1G15670
2036123	AT1G15680
2036133	AT1G15690
4010711762	AT1G15690
2036148	AT1G15700
2036163	AT1G15710
2036173	AT1G15720
2036188	AT1G15730
2036198	AT1G15740
2036203	AT1G15750
1005715310	AT1G15750
1009021243	AT1G15750
1009021244	AT1G15750
1009021342	AT1G15757
2036128	AT1G15760
2036138	AT1G15770
4515100566	AT1G15772
2036153	AT1G15780
2036168	AT1G15790
1006229839	AT1G15790
2036178	AT1G15800
2036228	AT1G15810
2036208	AT1G15820
504954063	AT1G15825
2036223	AT1G15830
2036143	AT1G15840
2036158	AT1G15850
2036233	AT1G15860
5019473902	AT1G15860
6530296169	AT1G15860
2036183	AT1G15870
2036193	AT1G15880
4010711763	AT1G15885
2036213	AT1G15890
2036218	AT1G15900
2200486	AT1G15910
2200531	AT1G15920
1006229927	AT1G15920
1005027849	AT1G15930
2200536	AT1G15930
2200556	AT1G15940
2200426	AT1G15950
4010711764	AT1G15950
2200436	AT1G15960
2200446	AT1G15970
2200451	AT1G15980
2200501	AT1G15990
2200511	AT1G16000
2200541	AT1G16010
4010711765	AT1G16010
6530296170	AT1G16010
1005715176	AT1G16020
2200546	AT1G16020
4515100567	AT1G16022
504954004	AT1G16025
2200461	AT1G16030
2200466	AT1G16040
2200476	AT1G16060
1006229928	AT1G16060
1009021280	AT1G16070
2200496	AT1G16070
2200516	AT1G16080
2200491	AT1G16090
1005715175	AT1G16100
2200526	AT1G16110
2200551	AT1G16120
2200561	AT1G16130
2200431	AT1G16140
2200441	AT1G16150
2200471	AT1G16160
2200481	AT1G16170
2200506	AT1G16180
6530296171	AT1G16180
3435032	AT1G16190
2032844	AT1G16210
2032879	AT1G16220
504954070	AT1G16225
2032814	AT1G16230
2032834	AT1G16240
1009021283	AT1G16240
4010711766	AT1G16240
2032854	AT1G16250
2032874	AT1G16260
6530296172	AT1G16260
6530296173	AT1G16270
2032894	AT1G16270
2032909	AT1G16280
2032924	AT1G16290
2032809	AT1G16300
2032829	AT1G16310
2032849	AT1G16320
2032869	AT1G16330
2032884	AT1G16340
1009021279	AT1G16340
4010711767	AT1G16340
6530296174	AT1G16340
2032774	AT1G16350
2032779	AT1G16360
2032789	AT1G16370
2032804	AT1G16380
2032824	AT1G16390
2032864	AT1G16400
2032889	AT1G16410
1006229803	AT1G16410
2032904	AT1G16420
2032919	AT1G16430
2032784	AT1G16440
504954069	AT1G16445
